Instance;Algorithme;Taille_Clique;Taille_Min;Taille_Max;Taille_Moyenne;Temps_ms;Notes
brock/brock200_1.clq;Q1_FI_Seed_0;17;;;;0.037137;
brock/brock200_1.clq;Q1_HC_Seed_0;18;;;;0.749525;OK
brock/brock200_1.clq;Q1_FI_Seed_1;16;;;;0.02853;
brock/brock200_1.clq;Q1_HC_Seed_1;17;;;;0.873118;OK
brock/brock200_1.clq;Q1_FI_Seed_2;16;;;;0.02677;
brock/brock200_1.clq;Q1_HC_Seed_2;18;;;;0.868502;OK
brock/brock200_1.clq;Q1_FI_Seed_3;16;;;;0.027202;
brock/brock200_1.clq;Q1_HC_Seed_3;17;;;;0.840138;OK
brock/brock200_1.clq;Q1_FI_Seed_4;13;;;;0.025668;
brock/brock200_1.clq;Q1_HC_Seed_4;21;;;;1.19919;OK
brock/brock200_1.clq;Q1_FI_Seed_5;16;;;;0.027778;
brock/brock200_1.clq;Q1_HC_Seed_5;18;;;;1.00028;OK
brock/brock200_1.clq;Q1_FI_Seed_6;16;;;;0.027746;
brock/brock200_1.clq;Q1_HC_Seed_6;17;;;;0.698813;OK
brock/brock200_1.clq;Q1_FI_Seed_7;13;;;;0.025349;
brock/brock200_1.clq;Q1_HC_Seed_7;16;;;;0.614846;OK
brock/brock200_1.clq;Q1_FI_Seed_8;14;;;;0.026044;
brock/brock200_1.clq;Q1_HC_Seed_8;14;;;;0.40778;OK
brock/brock200_1.clq;Q1_FI_Seed_9;13;;;;0.027078;
brock/brock200_1.clq;Q1_HC_Seed_9;16;;;;0.902637;OK
brock/brock200_1.clq;Q1_FI_STATS_SUMMARY;;13;17;15;0.279302;
brock/brock200_1.clq;Q1_HC_STATS_SUMMARY;;14;21;17.2;8.15483;
brock/brock200_1.clq;Q1_Best_Static;15;;;;0.058535;
brock/brock200_1.clq;Q1_Best_Dynamic;19;;;;3.12864;OK
brock/brock200_2.clq;Q1_FI_Seed_0;8;;;;0.021083;
brock/brock200_2.clq;Q1_HC_Seed_0;8;;;;0.160903;OK
brock/brock200_2.clq;Q1_FI_Seed_1;7;;;;0.019269;
brock/brock200_2.clq;Q1_HC_Seed_1;10;;;;0.315467;OK
brock/brock200_2.clq;Q1_FI_Seed_2;7;;;;0.020203;
brock/brock200_2.clq;Q1_HC_Seed_2;7;;;;0.143791;OK
brock/brock200_2.clq;Q1_FI_Seed_3;7;;;;0.019478;
brock/brock200_2.clq;Q1_HC_Seed_3;9;;;;0.355502;OK
brock/brock200_2.clq;Q1_FI_Seed_4;8;;;;0.020463;
brock/brock200_2.clq;Q1_HC_Seed_4;9;;;;0.28136;OK
brock/brock200_2.clq;Q1_FI_Seed_5;7;;;;0.018866;
brock/brock200_2.clq;Q1_HC_Seed_5;8;;;;0.233137;OK
brock/brock200_2.clq;Q1_FI_Seed_6;8;;;;0.019422;
brock/brock200_2.clq;Q1_HC_Seed_6;9;;;;0.229692;OK
brock/brock200_2.clq;Q1_FI_Seed_7;7;;;;0.01914;
brock/brock200_2.clq;Q1_HC_Seed_7;8;;;;0.22293;OK
brock/brock200_2.clq;Q1_FI_Seed_8;6;;;;0.019357;
brock/brock200_2.clq;Q1_HC_Seed_8;9;;;;0.36207;OK
brock/brock200_2.clq;Q1_FI_Seed_9;7;;;;0.019963;
brock/brock200_2.clq;Q1_HC_Seed_9;8;;;;0.237874;OK
brock/brock200_2.clq;Q1_FI_STATS_SUMMARY;;6;8;7.2;0.197244;
brock/brock200_2.clq;Q1_HC_STATS_SUMMARY;;7;10;8.5;2.54273;
brock/brock200_2.clq;Q1_Best_Static;8;;;;0.040532;
brock/brock200_2.clq;Q1_Best_Dynamic;9;;;;1.64466;OK
brock/brock200_3.clq;Q1_FI_Seed_0;8;;;;0.022544;
brock/brock200_3.clq;Q1_HC_Seed_0;9;;;;0.270896;OK
brock/brock200_3.clq;Q1_FI_Seed_1;9;;;;0.021796;
brock/brock200_3.clq;Q1_HC_Seed_1;12;;;;0.622814;OK
brock/brock200_3.clq;Q1_FI_Seed_2;13;;;;0.02229;
brock/brock200_3.clq;Q1_HC_Seed_2;13;;;;0.320587;OK
brock/brock200_3.clq;Q1_FI_Seed_3;9;;;;0.022147;
brock/brock200_3.clq;Q1_HC_Seed_3;10;;;;0.278091;OK
brock/brock200_3.clq;Q1_FI_Seed_4;11;;;;0.022481;
brock/brock200_3.clq;Q1_HC_Seed_4;11;;;;0.268662;OK
brock/brock200_3.clq;Q1_FI_Seed_5;9;;;;0.021749;
brock/brock200_3.clq;Q1_HC_Seed_5;9;;;;0.214016;OK
brock/brock200_3.clq;Q1_FI_Seed_6;9;;;;0.022015;
brock/brock200_3.clq;Q1_HC_Seed_6;10;;;;0.360944;OK
brock/brock200_3.clq;Q1_FI_Seed_7;9;;;;0.022586;
brock/brock200_3.clq;Q1_HC_Seed_7;10;;;;0.326678;OK
brock/brock200_3.clq;Q1_FI_Seed_8;9;;;;0.023027;
brock/brock200_3.clq;Q1_HC_Seed_8;11;;;;0.546148;OK
brock/brock200_3.clq;Q1_FI_Seed_9;9;;;;0.028918;
brock/brock200_3.clq;Q1_HC_Seed_9;11;;;;0.441738;OK
brock/brock200_3.clq;Q1_FI_STATS_SUMMARY;;8;13;9.5;0.229553;
brock/brock200_3.clq;Q1_HC_STATS_SUMMARY;;9;13;10.6;3.65057;
brock/brock200_3.clq;Q1_Best_Static;12;;;;0.066408;
brock/brock200_3.clq;Q1_Best_Dynamic;13;;;;2.46784;OK
brock/brock200_4.clq;Q1_FI_Seed_0;11;;;;0.063899;
brock/brock200_4.clq;Q1_HC_Seed_0;11;;;;0.720055;OK
brock/brock200_4.clq;Q1_FI_Seed_1;11;;;;0.058896;
brock/brock200_4.clq;Q1_HC_Seed_1;12;;;;1.15887;OK
brock/brock200_4.clq;Q1_FI_Seed_2;11;;;;0.050516;
brock/brock200_4.clq;Q1_HC_Seed_2;13;;;;1.3801;OK
brock/brock200_4.clq;Q1_FI_Seed_3;11;;;;0.049179;
brock/brock200_4.clq;Q1_HC_Seed_3;14;;;;1.8719;OK
brock/brock200_4.clq;Q1_FI_Seed_4;9;;;;0.050603;
brock/brock200_4.clq;Q1_HC_Seed_4;11;;;;1.09649;OK
brock/brock200_4.clq;Q1_FI_Seed_5;11;;;;0.04919;
brock/brock200_4.clq;Q1_HC_Seed_5;12;;;;1.02723;OK
brock/brock200_4.clq;Q1_FI_Seed_6;10;;;;0.050158;
brock/brock200_4.clq;Q1_HC_Seed_6;12;;;;1.01028;OK
brock/brock200_4.clq;Q1_FI_Seed_7;11;;;;0.04702;
brock/brock200_4.clq;Q1_HC_Seed_7;14;;;;1.60052;OK
brock/brock200_4.clq;Q1_FI_Seed_8;12;;;;0.047937;
brock/brock200_4.clq;Q1_HC_Seed_8;13;;;;1.02887;OK
brock/brock200_4.clq;Q1_FI_Seed_9;11;;;;0.05557;
brock/brock200_4.clq;Q1_HC_Seed_9;14;;;;1.7195;OK
brock/brock200_4.clq;Q1_FI_STATS_SUMMARY;;9;12;10.8;0.522968;
brock/brock200_4.clq;Q1_HC_STATS_SUMMARY;;11;14;12.6;12.6138;
brock/brock200_4.clq;Q1_Best_Static;13;;;;0.100868;
brock/brock200_4.clq;Q1_Best_Dynamic;15;;;;5.00545;OK
brock/brock400_1.clq;Q1_FI_Seed_0;17;;;;0.112979;
brock/brock400_1.clq;Q1_HC_Seed_0;19;;;;3.96795;OK
brock/brock400_1.clq;Q1_FI_Seed_1;17;;;;0.179108;
brock/brock400_1.clq;Q1_HC_Seed_1;19;;;;7.0062;OK
brock/brock400_1.clq;Q1_FI_Seed_2;18;;;;0.150596;
brock/brock400_1.clq;Q1_HC_Seed_2;19;;;;5.63799;OK
brock/brock400_1.clq;Q1_FI_Seed_3;16;;;;0.112133;
brock/brock400_1.clq;Q1_HC_Seed_3;20;;;;3.14263;OK
brock/brock400_1.clq;Q1_FI_Seed_4;15;;;;0.052676;
brock/brock400_1.clq;Q1_HC_Seed_4;18;;;;1.51822;OK
brock/brock400_1.clq;Q1_FI_Seed_5;14;;;;0.06277;
brock/brock400_1.clq;Q1_HC_Seed_5;18;;;;2.24707;OK
brock/brock400_1.clq;Q1_FI_Seed_6;16;;;;0.051596;
brock/brock400_1.clq;Q1_HC_Seed_6;18;;;;1.61981;OK
brock/brock400_1.clq;Q1_FI_Seed_7;17;;;;0.054076;
brock/brock400_1.clq;Q1_HC_Seed_7;18;;;;1.54884;OK
brock/brock400_1.clq;Q1_FI_Seed_8;15;;;;0.052881;
brock/brock400_1.clq;Q1_HC_Seed_8;20;;;;3.4195;OK
brock/brock400_1.clq;Q1_FI_Seed_9;17;;;;0.051342;
brock/brock400_1.clq;Q1_HC_Seed_9;18;;;;1.39588;OK
brock/brock400_1.clq;Q1_FI_STATS_SUMMARY;;14;18;16.2;0.880157;
brock/brock400_1.clq;Q1_HC_STATS_SUMMARY;;18;20;18.7;31.5041;
brock/brock400_1.clq;Q1_Best_Static;19;;;;0.110117;
brock/brock400_1.clq;Q1_Best_Dynamic;22;;;;10.96;OK
brock/brock400_2.clq;Q1_FI_Seed_0;17;;;;0.0534;
brock/brock400_2.clq;Q1_HC_Seed_0;20;;;;2.84975;OK
brock/brock400_2.clq;Q1_FI_Seed_1;14;;;;0.049344;
brock/brock400_2.clq;Q1_HC_Seed_1;19;;;;2.44908;OK
brock/brock400_2.clq;Q1_FI_Seed_2;17;;;;0.054089;
brock/brock400_2.clq;Q1_HC_Seed_2;20;;;;2.68419;OK
brock/brock400_2.clq;Q1_FI_Seed_3;16;;;;0.050888;
brock/brock400_2.clq;Q1_HC_Seed_3;20;;;;2.48375;OK
brock/brock400_2.clq;Q1_FI_Seed_4;17;;;;0.050945;
brock/brock400_2.clq;Q1_HC_Seed_4;20;;;;2.19443;OK
brock/brock400_2.clq;Q1_FI_Seed_5;17;;;;0.053019;
brock/brock400_2.clq;Q1_HC_Seed_5;19;;;;2.01768;OK
brock/brock400_2.clq;Q1_FI_Seed_6;18;;;;0.053975;
brock/brock400_2.clq;Q1_HC_Seed_6;20;;;;2.286;OK
brock/brock400_2.clq;Q1_FI_Seed_7;15;;;;0.046883;
brock/brock400_2.clq;Q1_HC_Seed_7;20;;;;2.19293;OK
brock/brock400_2.clq;Q1_FI_Seed_8;17;;;;0.048947;
brock/brock400_2.clq;Q1_HC_Seed_8;19;;;;2.20947;OK
brock/brock400_2.clq;Q1_FI_Seed_9;17;;;;0.049869;
brock/brock400_2.clq;Q1_HC_Seed_9;18;;;;2.0252;OK
brock/brock400_2.clq;Q1_FI_STATS_SUMMARY;;14;18;16.5;0.511359;
brock/brock400_2.clq;Q1_HC_STATS_SUMMARY;;18;20;19.5;23.3925;
brock/brock400_2.clq;Q1_Best_Static;20;;;;0.110114;
brock/brock400_2.clq;Q1_Best_Dynamic;21;;;;11.1116;OK
brock/brock400_3.clq;Q1_FI_Seed_0;17;;;;0.050092;
brock/brock400_3.clq;Q1_HC_Seed_0;18;;;;1.32426;OK
brock/brock400_3.clq;Q1_FI_Seed_1;18;;;;0.051778;
brock/brock400_3.clq;Q1_HC_Seed_1;22;;;;3.08443;OK
brock/brock400_3.clq;Q1_FI_Seed_2;16;;;;0.049492;
brock/brock400_3.clq;Q1_HC_Seed_2;20;;;;1.88853;OK
brock/brock400_3.clq;Q1_FI_Seed_3;17;;;;0.051961;
brock/brock400_3.clq;Q1_HC_Seed_3;20;;;;2.79509;OK
brock/brock400_3.clq;Q1_FI_Seed_4;16;;;;0.050606;
brock/brock400_3.clq;Q1_HC_Seed_4;19;;;;2.19945;OK
brock/brock400_3.clq;Q1_FI_Seed_5;16;;;;0.052198;
brock/brock400_3.clq;Q1_HC_Seed_5;20;;;;3.23742;OK
brock/brock400_3.clq;Q1_FI_Seed_6;18;;;;0.052137;
brock/brock400_3.clq;Q1_HC_Seed_6;22;;;;2.62342;OK
brock/brock400_3.clq;Q1_FI_Seed_7;16;;;;0.049913;
brock/brock400_3.clq;Q1_HC_Seed_7;18;;;;1.92258;OK
brock/brock400_3.clq;Q1_FI_Seed_8;17;;;;0.051747;
brock/brock400_3.clq;Q1_HC_Seed_8;20;;;;2.46135;OK
brock/brock400_3.clq;Q1_FI_Seed_9;14;;;;0.049721;
brock/brock400_3.clq;Q1_HC_Seed_9;18;;;;2.62844;OK
brock/brock400_3.clq;Q1_FI_STATS_SUMMARY;;14;18;16.5;0.509645;
brock/brock400_3.clq;Q1_HC_STATS_SUMMARY;;18;22;19.7;24.165;
brock/brock400_3.clq;Q1_Best_Static;20;;;;0.112945;
brock/brock400_3.clq;Q1_Best_Dynamic;21;;;;10.8968;OK
brock/brock400_4.clq;Q1_FI_Seed_0;17;;;;0.052922;
brock/brock400_4.clq;Q1_HC_Seed_0;20;;;;2.83685;OK
brock/brock400_4.clq;Q1_FI_Seed_1;16;;;;0.049803;
brock/brock400_4.clq;Q1_HC_Seed_1;20;;;;3.33962;OK
brock/brock400_4.clq;Q1_FI_Seed_2;16;;;;0.048;
brock/brock400_4.clq;Q1_HC_Seed_2;19;;;;1.98294;OK
brock/brock400_4.clq;Q1_FI_Seed_3;15;;;;0.050385;
brock/brock400_4.clq;Q1_HC_Seed_3;18;;;;2.09457;OK
brock/brock400_4.clq;Q1_FI_Seed_4;15;;;;0.052326;
brock/brock400_4.clq;Q1_HC_Seed_4;19;;;;2.58069;OK
brock/brock400_4.clq;Q1_FI_Seed_5;19;;;;0.052077;
brock/brock400_4.clq;Q1_HC_Seed_5;20;;;;2.17986;OK
brock/brock400_4.clq;Q1_FI_Seed_6;17;;;;0.048679;
brock/brock400_4.clq;Q1_HC_Seed_6;20;;;;2.859;OK
brock/brock400_4.clq;Q1_FI_Seed_7;17;;;;0.050313;
brock/brock400_4.clq;Q1_HC_Seed_7;19;;;;2.31769;OK
brock/brock400_4.clq;Q1_FI_Seed_8;18;;;;0.052474;
brock/brock400_4.clq;Q1_HC_Seed_8;18;;;;1.24337;OK
brock/brock400_4.clq;Q1_FI_Seed_9;16;;;;0.050227;
brock/brock400_4.clq;Q1_HC_Seed_9;22;;;;4.14016;OK
brock/brock400_4.clq;Q1_FI_STATS_SUMMARY;;15;19;16.6;0.507206;
brock/brock400_4.clq;Q1_HC_STATS_SUMMARY;;18;22;19.5;25.5748;
brock/brock400_4.clq;Q1_Best_Static;18;;;;0.112299;
brock/brock400_4.clq;Q1_Best_Dynamic;23;;;;11.5023;OK
brock/brock800_1.clq;Q1_FI_Seed_0;14;;;;0.077501;
brock/brock800_1.clq;Q1_HC_Seed_0;15;;;;1.91761;OK
brock/brock800_1.clq;Q1_FI_Seed_1;13;;;;0.078963;
brock/brock800_1.clq;Q1_HC_Seed_1;15;;;;2.22061;OK
brock/brock800_1.clq;Q1_FI_Seed_2;15;;;;0.077061;
brock/brock800_1.clq;Q1_HC_Seed_2;18;;;;3.34371;OK
brock/brock800_1.clq;Q1_FI_Seed_3;14;;;;0.077997;
brock/brock800_1.clq;Q1_HC_Seed_3;15;;;;2.21752;OK
brock/brock800_1.clq;Q1_FI_Seed_4;14;;;;0.077175;
brock/brock800_1.clq;Q1_HC_Seed_4;14;;;;1.52219;OK
brock/brock800_1.clq;Q1_FI_Seed_5;12;;;;0.075467;
brock/brock800_1.clq;Q1_HC_Seed_5;15;;;;3.85203;OK
brock/brock800_1.clq;Q1_FI_Seed_6;13;;;;0.080691;
brock/brock800_1.clq;Q1_HC_Seed_6;17;;;;4.39241;OK
brock/brock800_1.clq;Q1_FI_Seed_7;13;;;;0.077582;
brock/brock800_1.clq;Q1_HC_Seed_7;14;;;;1.9386;OK
brock/brock800_1.clq;Q1_FI_Seed_8;14;;;;0.076266;
brock/brock800_1.clq;Q1_HC_Seed_8;17;;;;2.95035;OK
brock/brock800_1.clq;Q1_FI_Seed_9;15;;;;0.079352;
brock/brock800_1.clq;Q1_HC_Seed_9;16;;;;2.05952;OK
brock/brock800_1.clq;Q1_FI_STATS_SUMMARY;;12;15;13.7;0.778055;
brock/brock800_1.clq;Q1_HC_STATS_SUMMARY;;14;18;15.6;26.4146;
brock/brock800_1.clq;Q1_Best_Static;15;;;;0.199341;
brock/brock800_1.clq;Q1_Best_Dynamic;17;;;;31.7158;OK
brock/brock800_2.clq;Q1_FI_Seed_0;14;;;;0.081171;
brock/brock800_2.clq;Q1_HC_Seed_0;16;;;;3.26455;OK
brock/brock800_2.clq;Q1_FI_Seed_1;13;;;;0.080391;
brock/brock800_2.clq;Q1_HC_Seed_1;17;;;;3.27751;OK
brock/brock800_2.clq;Q1_FI_Seed_2;12;;;;0.079359;
brock/brock800_2.clq;Q1_HC_Seed_2;15;;;;2.93328;OK
brock/brock800_2.clq;Q1_FI_Seed_3;13;;;;0.080618;
brock/brock800_2.clq;Q1_HC_Seed_3;17;;;;4.31775;OK
brock/brock800_2.clq;Q1_FI_Seed_4;16;;;;0.085859;
brock/brock800_2.clq;Q1_HC_Seed_4;18;;;;3.455;OK
brock/brock800_2.clq;Q1_FI_Seed_5;13;;;;0.078913;
brock/brock800_2.clq;Q1_HC_Seed_5;16;;;;3.52153;OK
brock/brock800_2.clq;Q1_FI_Seed_6;12;;;;0.077304;
brock/brock800_2.clq;Q1_HC_Seed_6;15;;;;3.44792;OK
brock/brock800_2.clq;Q1_FI_Seed_7;14;;;;0.08195;
brock/brock800_2.clq;Q1_HC_Seed_7;16;;;;2.1675;OK
brock/brock800_2.clq;Q1_FI_Seed_8;13;;;;0.081638;
brock/brock800_2.clq;Q1_HC_Seed_8;16;;;;4.15294;OK
brock/brock800_2.clq;Q1_FI_Seed_9;14;;;;0.080681;
brock/brock800_2.clq;Q1_HC_Seed_9;16;;;;3.59076;OK
brock/brock800_2.clq;Q1_FI_STATS_SUMMARY;;12;16;13.4;0.807884;
brock/brock800_2.clq;Q1_HC_STATS_SUMMARY;;15;18;16.2;34.1287;
brock/brock800_2.clq;Q1_Best_Static;15;;;;0.196379;
brock/brock800_2.clq;Q1_Best_Dynamic;18;;;;32.1002;OK
brock/brock800_3.clq;Q1_FI_Seed_0;12;;;;0.079092;
brock/brock800_3.clq;Q1_HC_Seed_0;16;;;;4.11402;OK
brock/brock800_3.clq;Q1_FI_Seed_1;14;;;;0.076644;
brock/brock800_3.clq;Q1_HC_Seed_1;16;;;;2.12509;OK
brock/brock800_3.clq;Q1_FI_Seed_2;17;;;;0.081062;
brock/brock800_3.clq;Q1_HC_Seed_2;18;;;;3.40094;OK
brock/brock800_3.clq;Q1_FI_Seed_3;14;;;;0.078483;
brock/brock800_3.clq;Q1_HC_Seed_3;15;;;;2.04147;OK
brock/brock800_3.clq;Q1_FI_Seed_4;14;;;;0.075523;
brock/brock800_3.clq;Q1_HC_Seed_4;16;;;;3.26309;OK
brock/brock800_3.clq;Q1_FI_Seed_5;13;;;;0.076078;
brock/brock800_3.clq;Q1_HC_Seed_5;17;;;;4.15707;OK
brock/brock800_3.clq;Q1_FI_Seed_6;13;;;;0.077114;
brock/brock800_3.clq;Q1_HC_Seed_6;15;;;;2.45429;OK
brock/brock800_3.clq;Q1_FI_Seed_7;14;;;;0.079423;
brock/brock800_3.clq;Q1_HC_Seed_7;17;;;;3.67523;OK
brock/brock800_3.clq;Q1_FI_Seed_8;16;;;;0.084225;
brock/brock800_3.clq;Q1_HC_Seed_8;16;;;;1.88201;OK
brock/brock800_3.clq;Q1_FI_Seed_9;14;;;;0.082083;
brock/brock800_3.clq;Q1_HC_Seed_9;18;;;;4.78788;OK
brock/brock800_3.clq;Q1_FI_STATS_SUMMARY;;12;17;14.1;0.789727;
brock/brock800_3.clq;Q1_HC_STATS_SUMMARY;;15;18;16.4;31.9011;
brock/brock800_3.clq;Q1_Best_Static;14;;;;0.200268;
brock/brock800_3.clq;Q1_Best_Dynamic;18;;;;31.8207;OK
brock/brock800_4.clq;Q1_FI_Seed_0;14;;;;0.080095;
brock/brock800_4.clq;Q1_HC_Seed_0;16;;;;3.31461;OK
brock/brock800_4.clq;Q1_FI_Seed_1;12;;;;0.077594;
brock/brock800_4.clq;Q1_HC_Seed_1;15;;;;2.76879;OK
brock/brock800_4.clq;Q1_FI_Seed_2;14;;;;0.081657;
brock/brock800_4.clq;Q1_HC_Seed_2;15;;;;1.99691;OK
brock/brock800_4.clq;Q1_FI_Seed_3;14;;;;0.08719;
brock/brock800_4.clq;Q1_HC_Seed_3;17;;;;3.61828;OK
brock/brock800_4.clq;Q1_FI_Seed_4;14;;;;0.084725;
brock/brock800_4.clq;Q1_HC_Seed_4;17;;;;3.37456;OK
brock/brock800_4.clq;Q1_FI_Seed_5;12;;;;0.0817;
brock/brock800_4.clq;Q1_HC_Seed_5;15;;;;2.7617;OK
brock/brock800_4.clq;Q1_FI_Seed_6;15;;;;0.078881;
brock/brock800_4.clq;Q1_HC_Seed_6;16;;;;2.4855;OK
brock/brock800_4.clq;Q1_FI_Seed_7;17;;;;0.077245;
brock/brock800_4.clq;Q1_HC_Seed_7;17;;;;1.96462;OK
brock/brock800_4.clq;Q1_FI_Seed_8;14;;;;0.078042;
brock/brock800_4.clq;Q1_HC_Seed_8;16;;;;2.76554;OK
brock/brock800_4.clq;Q1_FI_Seed_9;13;;;;0.082236;
brock/brock800_4.clq;Q1_HC_Seed_9;17;;;;3.46064;OK
brock/brock800_4.clq;Q1_FI_STATS_SUMMARY;;12;17;13.9;0.809365;
brock/brock800_4.clq;Q1_HC_STATS_SUMMARY;;15;17;16.1;28.5111;
brock/brock800_4.clq;Q1_Best_Static;14;;;;0.208246;
brock/brock800_4.clq;Q1_Best_Dynamic;18;;;;31.6835;OK
C/C125.9.clq;Q1_FI_Seed_0;24;;;;0.032733;
C/C125.9.clq;Q1_HC_Seed_0;30;;;;1.9751;OK
C/C125.9.clq;Q1_FI_Seed_1;26;;;;0.02864;
C/C125.9.clq;Q1_HC_Seed_1;32;;;;2.36476;OK
C/C125.9.clq;Q1_FI_Seed_2;27;;;;0.029542;
C/C125.9.clq;Q1_HC_Seed_2;28;;;;0.910351;OK
C/C125.9.clq;Q1_FI_Seed_3;24;;;;0.031125;
C/C125.9.clq;Q1_HC_Seed_3;31;;;;2.69887;OK
C/C125.9.clq;Q1_FI_Seed_4;30;;;;0.031123;
C/C125.9.clq;Q1_HC_Seed_4;33;;;;1.93331;OK
C/C125.9.clq;Q1_FI_Seed_5;26;;;;0.032278;
C/C125.9.clq;Q1_HC_Seed_5;29;;;;1.31044;OK
C/C125.9.clq;Q1_FI_Seed_6;27;;;;0.034684;
